incident_id,crime_type,district,city,state,address,latitude,longitude,incident_datetime,officer_id,officer_first_name,officer_last_name,badge_number,suspect_id,suspect_first_name,suspect_last_name,suspect_age,suspect_gender,suspect_race,victim_id,victim_first_name,victim_last_name,victim_age,victim_gender,victim_phone,weapon_used,severity,case_status,resolution,num_arrests,property_loss_usd,reported_online,notes
INC003834,Assault & Battery,Southwest,LAKEWOOD,FL,4836 Maple Dr,30.609556,-74.747103,,OFF0021,Sarah,Garcia,9847.0,SUS00197,John,Thomas,59.0,Male,Unknown,VIC00349,Jennifer,Green,15.0,Female,Tidak Tersedia,Unknown,Critical,Closed,Dismissed,5.0,6272.0,False,Incident at 4836 Maple Dr. Officer responded at scene.
INC003210,Robbery,South,RIVERSIDE,NC,8183 Maple Dr,33.182607,-98.290502,2019-09-15,OFF0100,Mary,Anderson,5386.0,SUS00375,Karen,Moore,31.0,Other,Unknown,VIC00799,Anthony,Martin,63.0,Female,619-352-6060,Knife,Critical,Closed,No Arrest,3.0,26296.92,False,Incident at 8183 Maple Dr. Officer responded at scene.
INC000352,Drug Offense,Midtown,MAPLEWOOD,NY,9063 Washington Ave,28.309078,-75.371259,2020-10-07,OFF0094,Daniel,Davis,9850.0,SUS00209,Barbara,Wilson,41.0,Female,Hispanic,VIC00743,Emily,Wright,73.0,Male,365-927-7440,Gun,Critical,Open,Arrest Made,2.0,24725.4,True,Incident at 9063 Washington Ave. Officer responded at scene.
INC001348,Theft/Larceny,Central,OAKDALE,IL,1101 River Rd,29.536442,-93.242307,2019-06-08,OFF0130,Ashley,Green,2040.0,SUS00014,David,Wright,68.0,Unknown,Hispanic,VIC00357,Patricia,Brown,50.0,Unknown,945-996-5625,Bat,High,Pending,No Arrest,0.0,21703.3,True,Incident at 1101 River Rd. Officer responded at scene.
INC002374,Robbery,North,SPRINGFIELD,IL,8811 River Rd,37.982569,-72.950121,2022-02-12,OFF0047,Linda,Scott,6046.0,SUS00472,Donna,Thomas,33.0,Female,Unknown,VIC00851,Carol,Smith,88.0,Female,7116646318,Hands/Feet,Medium,Pending,No Arrest,4.0,21132.37,True,Incident at 8811 River Rd. Officer responded at scene.
INC002179,Robbery,West,RIVERSIDE,NY,2309 Oak Ave,46.216288,92.8063,2022-11-25,OFF0018,Anthony,Smith,8656.0,SUS00372,Carol,Harris,50.0,Unknown,Black,VIC00152,Barbara,Harris,74.0,Unknown,3258156545,Bat,Medium,Closed,Arrest Made,2.0,7791.18,False,Incident at 2309 Oak Ave. Officer responded at scene.
INC001773,Trespassing,South,LAKEWOOD,PA,5057 Lincoln St,44.171549,-94.6682905,,OFF0142,Matthew,Young,9262.0,SUS00165,Joseph,Wilson,46.0,Female,Unknown,VIC00272,Chris,Martin,60.0,Male,Tidak Tersedia,Hands/Feet,Medium,Under Investigation,No Arrest,2.0,19562.62,True,Incident at 5057 Lincoln St. Officer responded at scene.
INC000044,Manslaughter,North,CENTERVILLE,IL,357 River Rd,30.852516,-121.843195,2019-11-08,OFF0149,John,Johnson,7941.0,SUS00353,Karen,Johnson,74.0,Female,Hispanic,VIC00033,Jennifer,Scott,27.0,Male,8568467887,Rifle,Critical,Open,Warning Issued,3.0,18782.28,False,Incident at 357 River Rd. Officer responded at scene.
INC000675,Sexual Assault,East,OAKDALE,FL,9974 Sunset Blvd,47.018242,-117.590278,2024-06-14,OFF0100,Richard,Jones,9849.0,SUS00409,Matthew,Miller,34.0,Unknown,Asian,VIC00131,Richard,Flores,80.0,Unknown,846-904-7767,Unarmed,Medium,Open,No Arrest,2.0,18478.89,True,Incident at 9974 Sunset Blvd. Officer responded at scene.
INC002262,Sexual Assault,West,SPRINGFIELD,PA,7490 Sunset Blvd,27.235701,-120.944788,2024-08-13,OFF0020,Jessica,Allen,3227.0,SUS00406,Carol,Garcia,25.0,Unknown,White,VIC00915,Donna,Lee,75.0,Male,(266) -79-0-6755,Firearm,Low,Closed,Belum Ada Resolusi,3.0,35235.65,True,Incident at 7490 Sunset Blvd. Officer responded at scene.
INC002208,Fraud,Northeast,SPRINGFIELD,GA,5045 Cedar Lane,26.453556,-121.54093,2024-03-17,OFF0111,Sarah,Garcia,3591.0,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00438,Barbara,Martin,50.0,Female,615-796-5448,Bat,Medium,Under Investigation,Dismissed,0.0,32301.19,False,Incident at 5045 Cedar Lane. Officer responded at scene.
INC002552,Arson,Central,CENTERVILLE,PA,5195 Sunset Blvd,28.10411,-70.712689,,OFF0037,Sarah,Thompson,3832.0,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00080,Richard,Walker,20.0,Female,388-507-9899,Hands/Feet,Critical,Under Investigation,Belum Ada Resolusi,1.0,18085.71,False,Tidak ada catatan tambahan.
INC001271,Cybercrime,Midtown,SPRINGFIELD,IL,7053 Lincoln St,46.921832,-90.003084,2024-07-06,OFF0019,Mark,Flores,2138.0,SUS00746,Carol,Williams,46.0,Male,Hispanic,VIC00053,Jessica,Wright,19.0,Female,7001947328,Unarmed,High,Pending,Warning Issued,0.0,7553.53,True,Tidak ada catatan tambahan.
INC90642,Arson,North,SPRINGFIELD,CA,5345 Elm Blvd,36.549199,-107.04403,2020-04-03,OFF0029,Thomas,Young,,SUS00088,Ashley,Garcia,73.0,Male,Asian,VIC00570,Mary,Green,63.0,Other,295-800-4566,Blunt Object,Critical,Closed,Arrest Made,3.0,24725.4,False,Tidak ada catatan tambahan.
INC001597,Trespassing,North,MAPLEWOOD,TX,3274 Sunset Blvd,36.549199,-94.6682905,,OFF0059,Michelle,Hall,,SUS00053,John,Wilson,19.0,Female,Asian,VIC00154,Chris,Johnson,65.0,Unknown,244-896-7364,Firearm,Critical,Closed,No Arrest,2.0,24725.4,True,Incident at 3274 Sunset Blvd. Officer responded at scene.
INC003884,Cybercrime,Midtown,LAKEWOOD,NC,2368 Cedar Lane,44.707678,-80.031469,2020-07-29,OFF0099,Chris,Moore,2236.0,SUS00510,Ashley,Torres,53.0,Female,White,VIC00449,Emily,Thompson,15.0,Male,365-483-5069,Pistol,Critical,Open,Dismissed,0.0,10290.1,True,Incident at 2368 Cedar Lane. Officer responded at scene.
INC004611,Trespassing,East,OAKDALE,AZ,7717 Elm Blvd,38.970016,-119.599827,2021-04-28,OFF0056,Matthew,Thompson,7058.0,SUS00204,Ashley,Brown,48.0,Unknown,Black,VIC00557,Barbara,Harris,25.0,Female,492-123-1848,Rifle,Medium,Under Investigation,No Arrest,2.0,46762.9,False,Incident at 7717 Elm Blvd. Officer responded at scene.
INC002704,Homicide,West,MAPLEWOOD,PA,8835 Washington Ave,44.504685,-75.761722,2019-10-09,OFF0099,Nancy,Lee,3671.0,SUS00585,Charles,Smith,40.0,Male,White,VIC00464,Chris,Walker,19.0,Male,9895868093,Blunt Object,Critical,Closed,Belum Ada Resolusi,4.0,24725.4,False,Incident at 8835 Washington Ave. Officer responded at scene.
INC001618,Online Fraud,South,CENTERVILLE,OH,6193 Sunset Blvd,29.908246,-71.717229,2018-05-24,OFF0137,Jennifer,Jones,1162.0,SUS00733,Ashley,Hall,59.0,Male,Asian,VIC00023,Robert,Wilson,83.0,Unknown,Tidak Tersedia,Hands/Feet,Medium,Under Investigation,Warning Issued,2.0,24725.4,True,Incident at 6193 Sunset Blvd. Officer responded at scene.
INC002451,Trespassing,Central,CENTERVILLE,FL,3524 Maple Dr,33.717272,-99.471227,2020-04-29,OFF0011,Michael,Wright,8828.0,SUS00083,Daniel,Allen,56.0,Female,Unknown,VIC00510,James,Harris,34.0,Male,466-616-7497,Unknown,Critical,Pending,Belum Ada Resolusi,4.0,24725.4,False,Incident at 3524 Maple Dr. Officer responded at scene.
INC001593,Manslaughter,Northwest,FAIRVIEW,GA,4442 Elm Blvd,36.549199,-95.35659,2023-06-14,OFF0097,Susan,Jones,1869.0,SUS00465,Anthony,Martin,39.0,Male,Hispanic,VIC00363,Mark,Davis,70.0,Female,Tidak Tersedia,Bat,Critical,Open,Belum Ada Resolusi,4.0,21891.46,False,Incident at 4442 Elm Blvd. Officer responded at scene.
INC002632,Domestic Violence,North,CENTERVILLE,IL,9315 Cedar Lane,27.636934,-73.762692,2021-08-06,OFF0148,John,Scott,,SUS00424,Barbara,Smith,43.0,Male,Black,VIC00070,William,Lee,36.0,Male,Tidak Tersedia,Knife,High,Closed,No Arrest,3.0,18477.15,False,Incident at 9315 Cedar Lane. Officer responded at scene.
INC000840,Assault & Battery,Central,CENTERVILLE,AZ,4821 Lincoln St,40.777895,-94.6682905,2020-06-18,OFF0069,Nancy,Lee,4176.0,SUS00075,Sarah,Anderson,55.0,Male,Hispanic,VIC00888,Matthew,Flores,61.0,Female,Tidak Tersedia,Pistol,Critical,Open,Belum Ada Resolusi,3.0,24725.4,False,Incident at 4821 Lincoln St. Officer responded at scene.
INC99951,Fraud,Northeast,FAIRVIEW,PA,2181 Washington Ave,29.736047,-110.718116,2019-08-17,OFF0146,Michael,Hill,6954.0,SUS00475,Matthew,Torres,41.0,Male,Unknown,VIC00315,Robert,Harris,23.0,Female,Tidak Tersedia,Unknown,Low,Pending,Dismissed,2.0,27584.65,True,Incident at 2181 Washington Ave. Officer responded at scene.
INC003933,Drug Offense,Central,LAKEWOOD,IL,2212 Washington Ave,25.234934,-109.962139,2018-06-06,OFF0025,Anthony,Green,6798.0,SUS00161,Susan,Miller,20.0,Male,Black,VIC00853,Michelle,Smith,78.0,Male,316-779-3090,Hands/Feet,High,Under Investigation,Arrest Made,1.0,9298.59,True,Tidak ada catatan tambahan.
INC002357,Drug Offense,West,HILLCREST,CA,6008 Park Rd,38.544726,-117.40937,2023-12-17,OFF0149,Carol,Miller,8386.0,SUS00127,Nancy,Allen,51.0,Unknown,Hispanic,VIC00877,Carol,Williams,19.0,Female,Tidak Tersedia,Gun,Low,Under Investigation,Dismissed,3.0,36907.43,False,Incident at 6008 Park Rd. Officer responded at scene.
INC002091,Trespassing,West,FAIRVIEW,PA,4945 Elm Blvd,39.257568,-97.415503,,OFF0117,Karen,Garcia,4252.0,SUS00411,Mark,Green,30.0,Male,Black,VIC00279,Robert,Smith,42.0,Other,519-731-4687,Unknown,High,Under Investigation,No Arrest,4.0,13025.15,False,Incident at 4945 Elm Blvd. Officer responded at scene.
INC004787,Vandalism,North,MAPLEWOOD,IL,1756 Park Rd,40.284808,-94.6682905,2024-07-31,OFF0070,Jennifer,Davis,9660.0,SUS00022,Mark,Thompson,46.0,Female,White,VIC00640,John,Jackson,59.0,Unknown,925-968-7987,Pistol,High,Under Investigation,Warning Issued,5.0,44725.79,True,Incident at 1756 Park Rd. Officer responded at scene.
INC003635,Domestic Violence,East,RIVERSIDE,FL,5765 River Rd,36.15439,-77.266241,2020-10-13,OFF0103,Thomas,Williams,9930.0,SUS00334,Daniel,Hall,59.0,Female,Asian,VIC00244,Robert,Harris,47.0,Male,972-453-6800,Knife,Medium,Closed,No Arrest,3.0,24725.4,False,Incident at 5765 River Rd. Officer responded at scene.
INC002929,Trespassing,Midtown,SPRINGFIELD,PA,6036 Maple Dr,37.456066,-115.122266,2022-01-05,OFF0090,Mark,Allen,4175.0,SUS00632,Emily,Thompson,43.0,Female,Unknown,Unidentified,Unidentified,Unidentified,50.0,Unknown,Tidak Tersedia,Knife,Critical,Closed,Belum Ada Resolusi,0.0,42845.57,True,Incident at 6036 Maple Dr. Officer responded at scene.
INC003331,Theft/Larceny,Central,CENTERVILLE,GA,3750 Elm Blvd,39.006667,-110.374185,2020-01-27,OFF0124,Matthew,Hall,8327.0,SUS00009,Barbara,Williams,70.0,Unknown,Other,VIC00516,Karen,Williams,24.0,Male,962-908-5100,Gun,Medium,Closed,Dismissed,4.0,24725.4,True,Incident at 3750 Elm Blvd. Officer responded at scene.
INC003899,Manslaughter,Central,RIVERSIDE,GA,8740 Cedar Lane,33.541093,-87.895281,,OFF0143,Michelle,Jones,4999.0,SUS00689,Jennifer,Moore,43.0,Female,Other,VIC00955,Michelle,Walker,11.0,Male,761-780-4372,Unknown,Low,Closed,Arrest Made,3.0,48438.9,True,Incident at 8740 Cedar Lane. Officer responded at scene.
INC000752,Vandalism,West,OAKDALE,NC,1523 Cedar Lane,28.389146,-86.119057,,OFF0002,Chris,Johnson,8592.0,SUS00645,Carol,Flores,43.0,Female,Unknown,VIC00513,Jennifer,White,75.0,Male,(842) -61-9-8307,Pistol,Medium,Closed,No Arrest,0.0,30079.24,False,Tidak ada catatan tambahan.
INC002207,DUI,West,CENTERVILLE,IL,8046 Maple Dr,36.549199,-94.6682905,2021-04-28,OFF0046,Susan,Moore,8577.0,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00841,Matthew,Lee,50.0,Other,749-732-9927,Hands/Feet,Low,Closed,Arrest Made,5.0,24725.4,True,Incident at 8046 Maple Dr. Officer responded at scene.
INC94119,Armed Robbery,Northeast,LAKEWOOD,NC,6475 Cedar Lane,36.864253,-88.853764,2018-10-02,OFF0003,Charles,Garcia,4014.0,SUS00131,Emily,Wilson,36.0,Male,Hispanic,VIC00940,Susan,Nguyen,35.0,Male,856-233-4765,Unarmed,High,Open,Arrest Made,2.0,3504.33,True,Incident at 6475 Cedar Lane. Officer responded at scene.
INC004402,Trespassing,Northwest,OAKDALE,NY,4648 Park Rd,40.379168,-79.059713,2024-11-13,OFF0069,Anthony,Harris,7205.0,SUS00182,Karen,Thompson,47.0,Female,Unknown,VIC00591,Richard,Young,57.0,Female,489-669-5146,Unarmed,Low,Pending,Warning Issued,2.0,40740.56,False,Incident at 4648 Park Rd. Officer responded at scene.
INC001134,Arson,West,FAIRVIEW,PA,808 Washington Ave,38.138689,-120.423353,2021-08-12,OFF0099,John,Hill,8323.0,SUS00120,James,Hill,20.0,Female,Hispanic,VIC00885,William,Torres,69.0,Female,560-678-2632,Hands/Feet,Critical,Closed,Dismissed,4.0,2199.03,True,Incident at 808 Washington Ave. Officer responded at scene.
INC000432,Armed Robbery,South,LAKEWOOD,TX,9360 Maple Dr,29.521659,-72.161319,2022-12-18,OFF0008,James,Taylor,8616.0,SUS00488,James,Johnson,21.0,Male,Asian,VIC00140,Donna,Young,11.0,Male,6723218560,Blunt Object,Critical,Under Investigation,Arrest Made,2.0,22573.55,True,Tidak ada catatan tambahan.
INC003870,Property Damage,Southeast,FAIRVIEW,TX,4348 Main St,39.017326,-102.101359,2023-04-09,OFF0106,Michelle,Miller,4984.0,SUS00351,Patricia,Smith,16.0,Other,Black,VIC00601,Michael,Taylor,55.0,Male,372-797-2381,Pistol,Low,Open,Arrest Made,2.0,7344.58,True,Incident at 4348 Main St. Officer responded at scene.
INC004540,Arson,Southeast,LAKEWOOD,IL,6490 Park Rd,33.416551,-71.264275,2021-06-03,OFF0110,Nancy,Taylor,3312.0,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00089,Charles,Martin,35.0,Female,566-445-1022,Firearm,Medium,Closed,Arrest Made,5.0,7363.56,False,Tidak ada catatan tambahan.
INC001426,Theft/Larceny,Northeast,MAPLEWOOD,CA,367 River Rd,35.354178,-106.114253,,OFF0135,Richard,Harris,6213.0,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,Unidentified,Unidentified,Unidentified,50.0,Unknown,Tidak Tersedia,Unarmed,Low,Open,No Arrest,2.0,37791.47,False,Incident at 367 River Rd. Officer responded at scene.
INC003929,Property Damage,East,RIVERSIDE,CA,5074 Sunset Blvd,27.722637,-94.6682905,2023-08-24,OFF0008,Joseph,Martin,5321.0,SUS00251,Sarah,Torres,27.0,Male,Black,VIC00144,Daniel,Jones,86.0,Unknown,410-905-3629,Unknown,Critical,Closed,Warning Issued,2.0,24725.4,False,Incident at 5074 Sunset Blvd. Officer responded at scene.
INC000612,Manslaughter,Central,OAKDALE,NC,8501 Lincoln St,31.247349,-108.879067,2018-08-04,OFF0120,James,Flores,5037.0,SUS00416,James,Johnson,46.0,Male,Hispanic,VIC00005,Joseph,Harris,50.0,Unknown,692-420-6078,Knife,Medium,Pending,Arrest Made,3.0,24725.4,False,Incident at 8501 Lincoln St. Officer responded at scene.
INC002047,Kidnapping,Southwest,SPRINGFIELD,IL,678 Sunset Blvd,38.39301,-113.276491,,OFF0109,Michael,Davis,2561.0,SUS00337,Jessica,Walker,69.0,Male,Unknown,VIC00175,Mark,Garcia,11.0,Unknown,658-183-3862,Blunt Object,Medium,Pending,Belum Ada Resolusi,4.0,23068.5,False,Incident at 678 Sunset Blvd. Officer responded at scene.
INC003398,Arson,Northeast,RIVERSIDE,NC,5668 Park Rd,47.931947,-106.329703,2019-07-03,OFF0077,David,Hall,6265.0,SUS00083,Daniel,Hill,50.0,Male,Unknown,VIC00861,Robert,White,56.0,Female,Tidak Tersedia,Hands/Feet,Medium,Under Investigation,Belum Ada Resolusi,2.0,9391.92,False,Incident at 5668 Park Rd. Officer responded at scene.
INC003295,Assault & Battery,North,FAIRVIEW,FL,2459 Lincoln St,26.129191,-119.570069,2019-10-10,OFF0123,Carol,Wilson,,SUS00555,Robert,Young,46.0,Female,Unknown,VIC00832,Michael,Hill,10.0,Male,Tidak Tersedia,Blunt Object,High,Closed,Arrest Made,2.0,27293.59,False,Incident at 2459 Lincoln St. Officer responded at scene.
INC004384,Assault,Central,LAKEWOOD,NY,4415 Park Rd,46.772674,-88.002212,2018-12-26,OFF0058,David,Scott,8443.0,SUS00301,Joseph,Hill,60.0,Other,Black,VIC00175,Mary,White,78.0,Male,791-546-8406,Blunt Object,Critical,Pending,Arrest Made,3.0,13594.28,False,Incident at 4415 Park Rd. Officer responded at scene.
INC002446,Arson,East,MAPLEWOOD,OH,2588 River Rd,36.485076,-79.687255,2022-11-10,OFF0089,David,Davis,9555.0,SUS00226,Jennifer,Garcia,36.0,Male,Hispanic,VIC00064,Michelle,Wilson,18.0,Male,744-620-2470,Firearm,Medium,Closed,Warning Issued,2.0,28822.77,True,Incident at 2588 River Rd. Officer responded at scene.
INC000336,Theft/Larceny,West,SPRINGFIELD,GA,7331 Park Rd,32.880013,-109.653865,2023-09-04,OFF0141,Emily,Flores,9660.0,SUS00140,Michael,Davis,56.0,Male,Unknown,VIC00742,Patricia,Hall,57.0,Male,907-810-1295,Knife,Medium,Closed,Arrest Made,4.0,35377.36,True,Incident at 7331 Park Rd. Officer responded at scene.
INC003340,Robbery,North,OAKDALE,PA,4533 Main St,41.580804,-106.3875,2022-10-18,OFF0140,Richard,Lee,1839.0,SUS00243,Susan,Wright,26.0,Female,Unknown,Unidentified,Unidentified,Unidentified,50.0,Unknown,Tidak Tersedia,Unarmed,Low,Closed,Arrest Made,0.0,33151.61,True,Incident at 4533 Main St. Officer responded at scene.
INC002848,Armed Robbery,West,CENTERVILLE,PA,364 Park Rd,43.343265,-89.034698,2021-09-05,OFF0078,Thomas,Torres,2822.0,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,Unidentified,Unidentified,Unidentified,50.0,Unknown,Tidak Tersedia,Knife,Medium,Under Investigation,Arrest Made,1.0,10915.78,False,Incident at 364 Park Rd. Officer responded at scene.
INC004897,Trespassing,Midtown,HILLCREST,CA,4478 River Rd,35.706925,-100.928592,2023-06-23,OFF0134,Daniel,Lee,8672.0,SUS00093,Robert,Torres,66.0,Female,White,VIC00253,Susan,Allen,37.0,Male,6523605240,Firearm,Low,Pending,No Arrest,5.0,29694.34,False,Tidak ada catatan tambahan.
INC003274,Theft/Larceny,Southeast,CENTERVILLE,TX,7326 Park Rd,25.146215,-100.18968,2022-07-01,OFF0058,Charles,Anderson,2970.0,SUS00290,Linda,Young,59.0,Unknown,Asian,VIC00842,David,Hill,40.0,Male,338-978-5041,Hands/Feet,Medium,Pending,No Arrest,1.0,20944.99,True,Incident at 7326 Park Rd. Officer responded at scene.
INC000115,Arson,West,SPRINGFIELD,AZ,6351 Washington Ave,27.664228,-105.828971,2018-05-17,OFF0023,David,White,1755.0,SUS00106,Ashley,Wright,46.0,Male,Unknown,VIC00777,Mark,Miller,51.0,Male,397-393-5532,Pistol,Medium,Closed,Belum Ada Resolusi,0.0,13632.71,True,Incident at 6351 Washington Ave. Officer responded at scene.
INC003573,Drug Offense,South,FAIRVIEW,PA,2690 Washington Ave,47.55494,-93.985959,2020-12-28,OFF0140,Mark,Anderson,1772.0,SUS00504,James,Lee,46.0,Male,Hispanic,VIC00552,Donna,Nguyen,50.0,Unknown,622-112-4381,Rifle,Medium,Under Investigation,Arrest Made,1.0,24950.18,False,Incident at 2690 Washington Ave. Officer responded at scene.
INC004008,DUI,South,OAKDALE,TX,7584 Oak Ave,46.635739,-74.885352,2022-10-10,OFF0120,Carol,Miller,2569.0,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00959,Mark,Anderson,13.0,Unknown,741-671-6848,Hands/Feet,Critical,Under Investigation,Warning Issued,2.0,45222.95,True,Tidak ada catatan tambahan.
INC004089,Property Damage,East,SPRINGFIELD,AZ,6227 Washington Ave,45.869505,-79.887028,2019-02-14,OFF0113,William,Allen,6004.0,SUS00267,Matthew,Wright,42.0,Female,Black,Unidentified,Unidentified,Unidentified,50.0,Unknown,Tidak Tersedia,Hands/Feet,High,Closed,Warning Issued,3.0,24725.4,False,Incident at 6227 Washington Ave. Officer responded at scene.
INC004873,Trespassing,West,SPRINGFIELD,TX,9814 Park Rd,38.361326,-94.271319,2021-03-28,OFF0113,Sarah,Smith,8050.0,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00728,Barbara,Garcia,52.0,Male,237-140-8357,Blunt Object,Medium,Closed,No Arrest,1.0,24725.4,True,Incident at 9814 Park Rd. Officer responded at scene.
INC004069,DUI,Northeast,RIVERSIDE,CA,5748 Elm Blvd,36.733935,-75.386402,2018-05-01,OFF0075,Thomas,Wilson,6863.0,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00162,Carol,Hall,72.0,Female,232-452-1746,Rifle,Low,Pending,Belum Ada Resolusi,5.0,6749.76,True,Incident at 5748 Elm Blvd. Officer responded at scene.
INC001672,Burglary,North,MAPLEWOOD,IL,3927 Sunset Blvd,47.879138,-74.693887,2019-03-29,OFF0142,Anthony,Jones,6512.0,SUS00695,Nancy,Moore,66.0,Female,Other,VIC00573,Donna,Harris,54.0,Unknown,596-473-7035,Unarmed,High,Under Investigation,Belum Ada Resolusi,5.0,46968.81,False,Incident at 3927 Sunset Blvd. Officer responded at scene.
INC001304,Property Damage,South,SPRINGFIELD,IL,9375 Washington Ave,29.407927,-72.894234,2018-05-14,OFF0014,David,Nguyen,9228.0,SUS00103,Karen,Miller,46.0,Male,Black,VIC00782,Charles,Johnson,50.0,Unknown,882-187-9797,Blunt Object,Critical,Open,Arrest Made,1.0,30972.22,False,Incident at 9375 Washington Ave. Officer responded at scene.
INC004320,Assault,South,SPRINGFIELD,TX,8624 Main St,37.660301,-121.068361,2024-03-12,OFF0045,William,Young,,SUS00448,Susan,Taylor,25.0,Female,Black,VIC00502,Richard,White,12.0,Unknown,361-264-4307,Hands/Feet,Low,Open,Arrest Made,2.0,45407.25,False,Incident at 8624 Main St. Officer responded at scene.
INC000827,Robbery,Southeast,MAPLEWOOD,OH,824 Maple Dr,47.163495,-116.004196,2020-06-19,OFF0003,David,Green,1063.0,SUS00259,Matthew,Jackson,16.0,Unknown,Hispanic,VIC00886,Charles,Jackson,30.0,Unknown,277-376-6822,Unarmed,Critical,Pending,No Arrest,3.0,803.74,True,Incident at 824 Maple Dr. Officer responded at scene.
INC003603,Drug Offense,North,FAIRVIEW,NC,3396 Cedar Lane,47.141579,-113.212441,2022-01-02,OFF0106,Thomas,Hill,2471.0,SUS00244,David,Thompson,72.0,Female,Hispanic,VIC00544,Donna,Miller,18.0,Male,423-467-6083,Blunt Object,Critical,Open,Arrest Made,2.0,37298.9,False,Incident at 3396 Cedar Lane. Officer responded at scene.
INC000751,Fraud,Southeast,FAIRVIEW,GA,2965 Cedar Lane,43.684192,-94.6682905,2019-10-31,OFF0145,John,Nguyen,3156.0,SUS00618,Michelle,Johnson,29.0,Male,Black,VIC00706,Robert,White,54.0,Unknown,448-680-6941,Pistol,Critical,Closed,No Arrest,2.0,40102.06,False,Incident at 2965 Cedar Lane. Officer responded at scene.
INC002694,Fraud,Northeast,MAPLEWOOD,AZ,1482 Washington Ave,33.127815,56.8715,2023-11-26,OFF0121,Susan,Miller,5356.0,SUS00788,Nancy,Green,72.0,Male,Hispanic,VIC00706,Barbara,Williams,22.0,Female,400-560-5294,Blunt Object,Medium,Under Investigation,Dismissed,1.0,24521.12,False,Incident at 1482 Washington Ave. Officer responded at scene.
INC004270,Online Fraud,South,RIVERSIDE,GA,5019 River Rd,36.549199,-81.190439,2018-08-24,OFF0040,Chris,Wright,5956.0,SUS00132,Linda,Johnson,33.0,Unknown,Unknown,VIC00290,Michelle,Taylor,48.0,Male,927-890-8792,Rifle,Medium,Open,Belum Ada Resolusi,2.0,6576.81,True,Tidak ada catatan tambahan.
INC000911,Arson,Northwest,RIVERSIDE,GA,7742 Cedar Lane,35.641016,-90.883903,2024-01-26,OFF0059,Patricia,Brown,3613.0,SUS00396,Daniel,White,34.0,Female,White,VIC00223,Ashley,Miller,23.0,Other,Tidak Tersedia,Hands/Feet,Critical,Under Investigation,Arrest Made,2.0,8886.69,False,Incident at 7742 Cedar Lane. Officer responded at scene.
INC000030,Kidnapping,Northeast,OAKDALE,FL,9750 Oak Ave,32.120383,-102.412676,2024-09-25,OFF0085,Anthony,Jones,9624.0,SUS00096,Jessica,Martin,38.0,Male,White,VIC00317,Michael,Taylor,72.0,Male,431-240-3538,Blunt Object,Low,Pending,No Arrest,4.0,24725.4,True,Tidak ada catatan tambahan.
INC004774,Drug Offense,Northeast,CENTERVILLE,GA,4763 Sunset Blvd,26.814628,-94.814066,,OFF0063,Michelle,Wright,2917.0,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00851,Charles,Harris,88.0,Female,740-890-3493,Rifle,High,Under Investigation,Belum Ada Resolusi,5.0,29734.43,False,Incident at 4763 Sunset Blvd. Officer responded at scene.
INC003559,Kidnapping,East,OAKDALE,NC,3359 River Rd,32.071616,-114.078346,2019-12-22,OFF0041,Mary,Anderson,2700.0,SUS00490,Linda,Scott,40.0,Male,Asian,VIC00038,Joseph,Flores,57.0,Male,663-745-5574,Knife,Critical,Open,Arrest Made,5.0,49087.73,True,Incident at 3359 River Rd. Officer responded at scene.
INC000265,Burglary,Southeast,MAPLEWOOD,PA,6115 Cedar Lane,39.304012,-120.519135,2018-03-22,OFF0085,James,Flores,8708.0,SUS00036,Robert,Green,41.0,Male,Asian,VIC00387,Emily,Martin,31.0,Other,302-115-6712,Blunt Object,Medium,Open,No Arrest,0.0,48436.52,False,Incident at 6115 Cedar Lane. Officer responded at scene.
INC001839,Domestic Violence,North,LAKEWOOD,GA,4583 Park Rd,45.59449,-106.417724,2020-07-05,OFF0063,Chris,Nguyen,5946.0,SUS00154,William,Scott,38.0,Other,Hispanic,VIC00041,Barbara,Thompson,15.0,Male,454-902-5042,Hands/Feet,Medium,Under Investigation,Dismissed,2.0,14716.36,False,Incident at 4583 Park Rd. Officer responded at scene.
INC004653,Cybercrime,Central,LAKEWOOD,IL,8080 Lincoln St,26.568187,-86.459121,,OFF0024,Patricia,Garcia,8019.0,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00314,Jessica,Taylor,12.0,Male,6219381106,Bat,High,Open,Belum Ada Resolusi,1.0,39493.26,False,Incident at 8080 Lincoln St. Officer responded at scene.
